ID	Description	GeneRatio	BgRatio	pvalue	p_adjust	qvalue	geneID	Count	GO	Sample
GO:0032182	ubiquitin-like protein binding	38/4582	84/17354	0.000148990675361648	0.0035854929918553	0.00289798796470024	78990/10208/8924/23197/5371/8535/7013/29761/54165/116143/6047/54472/165918/7334/123879/4088/55666/55208/4077/375484/54778/80019/64771/8878/10616/83932/92181/2908/165324/22954/23636/8517/10013/84301/329/51271/9994/57787	38	MF	group1
GO:0000987	proximal promoter sequence-specific DNA binding	131/4582	376/17354	0.000160460517464436	0.00377935729432193	0.00305467950380226	55810/7593/51804/11108/2004/10153/3217/1748/6909/3659/2002/6495/3727/7024/6498/4609/4087/1387/5465/7849/8726/10664/5307/6722/23598/463/3206/1054/7071/4091/9208/2005/23528/3015/5469/3726/1051/57215/8187/55657/5308/8609/6670/5187/147912/4904/339344/51341/2302/57621/7025/4088/6667/64764/60/3607/10732/2000/7753/64412/155061/2736/7343/2113/3516/4775/170463/10725/4286/10488/2551/7541/6597/1999/2114/7707/22926/51043/57459/26205/3725/860/7764/55922/200014/138151/4520/10691/11279/7403/1874/7020/4781/9516/2908/1499/2120/121536/468/5970/1052/5928/79759/122953/64864/55636/404281/1385/84619/6938/7182/7709/1997/8061/6603/10499/4205/1316/688/7019/51193/1050/4086/3297/83855/1108/1649/7050/4782/53615/29128	131	MF	group1
GO:0016307	phosphatidylinositol phosphate kinase activity	12/4582	17/17354	0.000175495841027987	0.00404737283370795	0.00327130405424976	5290/200576/5286/8396/23396/8394/5287/5305/5291/5293/79837/8395	12	MF	group1
GO:0008168	methyltransferase activity	80/4582	212/17354	0.000181311873764982	0.0040961682501599	0.00331074312997282	55471/24140/9757/11108/25940/79922/27037/23378/23743/96764/10436/58508/55798/9739/79066/8726/54888/9869/80854/84274/80335/56339/8085/114826/9836/55006/54931/56257/79918/7799/55904/7298/4234/10498/10785/84193/6839/23463/55199/64324/79723/3275/11091/115294/55170/4548/51093/55870/55251/28989/118881/79828/4221/1788/79091/57721/10322/115708/283742/84444/29072/151194/117246/91801/80204/63977/25917/23070/51603/80745/79813/56978/152992/3276/4297/4837/4839/133383/8731/23067	80	MF	group1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	126/4582	361/17354	0.000194405572592303	0.00414727957000501	0.00335205404317431	55810/7593/51804/11108/2004/10153/3217/1748/6909/3659/2002/6495/3727/7024/6498/4609/4087/5465/7849/8726/10664/5307/6722/23598/463/3206/1054/7071/4091/9208/2005/23528/3015/5469/3726/1051/57215/8187/55657/5308/8609/5187/147912/4904/339344/51341/2302/57621/7025/4088/6667/64764/60/3607/10732/2000/7753/64412/155061/2736/2113/3516/4775/170463/10725/4286/10488/2551/7541/6597/1999/2114/7707/22926/51043/57459/26205/3725/860/7764/55922/200014/138151/4520/10691/11279/7403/1874/7020/4781/9516/2908/1499/2120/121536/468/5970/1052/5928/79759/122953/64864/55636/1385/84619/6938/7182/7709/1997/8061/6603/10499/4205/1316/688/7019/51193/1050/4086/3297/83855/1108/1649/7050/4782/53615	126	MF	group1
GO:0061733	peptide-lysine-N-acetyltransferase activity	28/4582	57/17354	0.000198050282787829	0.00414727957000501	0.00335205404317431	2648/80218/26122/11143/23326/1387/2033/7994/10629/93624/3054/80314/9913/79829/10847/55683/11091/27097/9329/23522/8473/51230/10524/675/8648/7862/79903/6872	28	MF	group1
GO:0035615	clathrin adaptor activity	9/4582	11/17354	0.000198559907145678	0.00414727957000501	0.00335205404317431	9026/3092/1601/160/26119/1173/408/161/163	9	MF	group1
GO:0098748	endocytic adaptor activity	9/4582	11/17354	0.000198559907145678	0.00414727957000501	0.00335205404317431	9026/3092/1601/160/26119/1173/408/161/163	9	MF	group1
GO:0045309	protein phosphorylated amino acid binding	23/4582	44/17354	0.000226235711997846	0.00463783209595584	0.00374854493563682	5296/8440/867/7531/5921/55294/123169/3667/9021/7529/1399/6464/8945/25/26119/6461/23168/868/1398/408/6452/27/5300	23	MF	group1
GO:0000049	tRNA binding	26/4582	52/17354	0.000231034083987463	0.00465008601771131	0.00375844921319318	8846/57505/60678/3508/55226/23107/16/4141/54888/26024/7015/3735/10667/4234/55157/24138/8565/92675/833/91801/124454/348180/83939/118672/440275/2193	26	MF	group1
GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	23/4582	45/17354	0.00034784461476026	0.006876142652493	0.00555766771703423	23030/8846/54784/55662/112398/54790/200424/5034/23133/121642/54583/9682/5351/84678/79831/22992/91801/23210/5352/79068/54890/112399/55239	23	MF	group1
GO:0004004	ATP-dependent RNA helicase activity	31/4582	67/17354	0.000361402012257738	0.00701880750121607	0.00567297710838555	56919/1655/57696/3508/54606/5976/1656/9785/9775/55760/55308/79039/9416/57647/10212/9704/51428/57062/55794/9188/6832/11218/64794/10521/1654/22907/170506/9879/1659/11269/11325	31	MF	group1
GO:0003779	actin binding	137/4582	403/17354	0.000388239026976883	0.00741001039419671	0.00598916829274683	57662/87/2036/27252/7414/126353/4627/6640/57617/9275/5216/24145/7134/80306/667/7533/81/9026/80206/10097/23603/84962/829/81930/822/118/23363/283431/85464/1956/123720/4643/114793/54784/57619/3636/8507/10296/84168/5581/1627/23164/7094/84687/3927/64787/56776/5339/147179/55201/2318/22885/65108/64423/6711/342184/55742/91010/6645/55704/3092/92154/2035/5962/4771/81873/399687/4983/57591/4649/23224/6709/54434/60312/2316/4628/4638/51734/55740/23345/10092/9749/7170/4082/6275/64780/3983/25/3208/65979/6840/22837/57477/199953/7169/9645/84940/1729/8936/10755/57175/11346/4629/832/9463/79778/11078/56907/1605/286527/3688/80179/6744/10552/55607/85458/57553/10013/3192/23307/28988/7114/121512/653857/2317/27/4651/5747/2037/6712/283446/23499/51474/83660/7408/4650/1938	137	MF	group1
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	60/4582	154/17354	0.000423983690944566	0.00795508382840058	0.00642972591084534	55471/24140/9757/79922/23378/10436/58508/55798/9739/79066/8726/54888/9869/80854/80335/56339/8085/9836/55006/54931/56257/79918/7799/55904/4234/10498/10785/84193/6839/23463/64324/79723/3275/11091/115294/55170/51093/55870/55251/4221/1788/79091/57721/115708/84444/29072/151194/117246/80204/25917/23070/80745/79813/3276/4297/4837/4839/133383/8731/23067	60	MF	group1
GO:0034212	peptide N-acetyltransferase activity	30/4582	65/17354	0.000470985760356203	0.00847845897949439	0.00685274581141086	2648/80218/26122/11143/23326/1387/2033/7994/10629/80155/93624/3054/80314/9913/79829/10847/55683/11091/27097/9329/23522/8473/51230/10524/675/8648/7862/79903/6872/122830	30	MF	group1
GO:0035258	steroid hormone receptor binding	38/4582	88/17354	0.000472170000320837	0.00847845897949439	0.00685274581141086	2288/1655/7533/8554/23558/2033/25879/5469/55128/1051/79039/6047/811/27086/8204/79447/4088/6049/64324/3275/6597/2114/142/23054/10524/8928/5111/4824/7341/7041/1499/8648/55818/408/6714/9113/5901/11331	38	MF	group1
GO:0008026	ATP-dependent helicase activity	41/4582	97/17354	0.000493678414315943	0.00847845897949439	0.00685274581141086	56919/1655/57696/3508/54606/5976/1656/4175/9785/9775/1105/55760/2071/55308/79039/9416/57647/8607/10212/10973/9704/51428/57062/55794/9188/641/6832/84893/11218/64794/1106/10521/1654/9400/22907/170506/9879/1659/1108/11269/11325	41	MF	group1
GO:0070035	purine NTP-dependent helicase activity	41/4582	97/17354	0.000493678414315943	0.00847845897949439	0.00685274581141086	56919/1655/57696/3508/54606/5976/1656/4175/9785/9775/1105/55760/2071/55308/79039/9416/57647/8607/10212/10973/9704/51428/57062/55794/9188/641/6832/84893/11218/64794/1106/10521/1654/9400/22907/170506/9879/1659/1108/11269/11325	41	MF	group1
GO:0003724	RNA helicase activity	31/4582	68/17354	0.000497831828064259	0.00847845897949439	0.00685274581141086	56919/1655/57696/3508/54606/5976/1656/9785/9775/55760/55308/79039/9416/57647/10212/9704/51428/57062/55794/9188/6832/11218/64794/10521/1654/22907/170506/9879/1659/11269/11325	31	MF	group1
GO:0008186	RNA-dependent ATPase activity	31/4582	68/17354	0.000497831828064259	0.00847845897949439	0.00685274581141086	56919/1655/57696/3508/54606/5976/1656/9785/9775/55760/55308/79039/9416/57647/10212/9704/51428/57062/55794/9188/6832/11218/64794/10521/1654/22907/170506/9879/1659/11269/11325	31	MF	group1
GO:0032183	SUMO binding	10/4582	14/17354	0.000549657703422703	0.0092192587528626	0.00745149996665546	10208/8924/5371/8535/6047/54472/375484/54778/2908/9994	10	MF	group1
GO:0051213	dioxygenase activity	38/4582	89/17354	0.000616579521501398	0.0101077504577525	0.00816962667150635	23030/8846/84266/239/23135/54784/55662/112398/54790/200424/253982/79701/51780/5034/23133/121642/5253/54583/10765/9682/84890/5351/84678/7403/79831/5927/79676/22992/221037/55818/91801/23210/8242/5352/79068/54890/112399/55239	38	MF	group1
GO:0005072	transforming growth factor beta receptor, cytoplasmic mediator activity	8/4582	10/17354	0.000620891627034483	0.0101077504577525	0.00816962667150635	1027/4092/4087/4091/4088/2022/4090/4086	8	MF	group1
GO:0008234	cysteine-type peptidase activity	72/4582	194/17354	0.000644330409343438	0.0103314599947905	0.00835044073177574	29843/78990/9929/1522/9100/6650/57478/2648/1075/1509/10208/9700/10010/23326/642/10016/54858/726/29761/23358/2923/84669/57599/84132/84971/9986/8837/93624/80124/835/55432/26168/55139/79184/842/91833/159195/55031/1514/10892/7375/8295/54764/56957/840/7398/10868/80149/553115/23252/8237/8239/402682/841/85015/9736/6314/23192/1508/205564/55230/54726/27005/389856/84640/57558/823/123228/5641/124739/9097/57602	72	MF	group1
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	13/4582	21/17354	0.000655528474538341	0.0103314599947905	0.00835044073177574	254225/124997/84875/165918/84126/54764/56957/8878/51720/83932/8517/23118/22890	13	MF	group1
GO:0016741	transferase activity, transferring one-carbon groups	81/4582	223/17354	0.000664126953728569	0.0103314599947905	0.00835044073177574	55471/24140/9757/11108/471/25940/79922/27037/23378/23743/96764/10436/58508/55798/9739/79066/8726/54888/9869/80854/84274/80335/56339/8085/114826/9836/55006/54931/56257/79918/7799/55904/7298/4234/10498/10785/84193/6839/23463/55199/64324/79723/3275/11091/115294/55170/4548/51093/55870/55251/28989/118881/79828/4221/1788/79091/57721/10322/115708/283742/84444/29072/151194/117246/91801/80204/63977/25917/23070/51603/80745/79813/56978/152992/3276/4297/4837/4839/133383/8731/23067	81	MF	group1
GO:0001221	transcription cofactor binding	19/4582	36/17354	0.000671964877709954	0.0103314599947905	0.00835044073177574	4848/196/6495/5465/57649/7015/7975/2309/7003/84181/1025/2296/7341/10458/4780/905/1385/7709/7019	19	MF	group1
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	27/4582	58/17354	0.000753565383737241	0.0114273545177688	0.00923620153102602	23558/3021/2033/7849/3015/4783/6778/1051/6670/161882/63925/3516/64324/5451/860/4520/1025/84678/7020/6239/1499/6872/4090/4086/3297/84166/4150	27	MF	group1
GO:0004721	phosphoprotein phosphatase activity	66/4582	176/17354	0.000770173003804558	0.0115213718271844	0.00931219136890291	5536/26469/10454/1845/57460/80824/5507/1843/1846/5782/51496/5802/85464/5531/84959/5793/54704/9150/993/54205/8493/5780/79660/57546/5499/11221/5494/11099/283871/5501/5496/818/5792/54434/5532/5784/5796/1847/5509/5770/9562/138639/5520/5789/5781/11072/10106/23239/9989/147699/8897/5795/5495/114971/5783/25930/55844/7803/5515/5528/192111/8776/23035/23399/9110/5797	66	MF	group1
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	134/4582	400/17354	0.000870561219659144	0.0128108684254131	0.0103544317611383	55810/23411/7593/51804/11108/2004/3280/10153/2023/3217/1958/1748/6909/6615/6659/3659/5326/2002/6495/3169/3727/8553/7024/6498/4609/4087/23186/84662/1387/5465/7849/2034/10664/5307/6722/23598/463/3206/1054/7071/571/9208/2005/23528/4783/3726/1051/4204/57215/8187/55657/5308/5978/8609/6670/161882/4904/10194/339344/51341/2302/57621/7025/6667/64764/3607/10732/2000/7753/3091/64412/155061/2736/2113/3516/4775/170463/10725/4286/10488/2551/7541/1999/2114/7707/7003/64710/22926/51043/23036/3725/860/7764/55922/200014/138151/4520/10691/11279/1874/7020/4781/9516/4487/2908/2120/121536/468/5970/1052/8576/79759/122953/1385/84619/6938/7182/7709/1997/8061/4205/1316/688/7019/51193/1050/4086/3297/90993/83855/6666/1649/7050/4782	134	MF	group1
GO:1990782	protein tyrosine kinase binding	30/4582	67/17354	0.000879517615475514	0.0128108684254131	0.0103544317611383	3320/84922/5296/5335/867/117854/2043/4690/63916/10818/3667/9655/7532/9846/10193/5784/6464/8661/5770/8878/4038/5111/5781/868/1398/2621/9732/8692/10140/3084	30	MF	group1
GO:0030971	receptor tyrosine kinase binding	26/4582	56/17354	0.000984748314418819	0.0140293959933031	0.0113393111722604	84922/5296/5335/867/4690/63916/10818/3667/9655/7532/9846/10193/5784/6464/8661/5770/8878/4038/5111/5781/868/2621/9732/8692/10140/3084	26	MF	group1
GO:0008276	protein methyltransferase activity	37/4582	88/17354	0.00102076731444705	0.0140293959933031	0.0113393111722604	55471/9757/25940/58508/9739/8726/9869/80854/80335/8085/79918/7799/55904/10498/84193/6839/23463/64324/79723/3275/11091/115294/55170/55870/55251/28989/4221/79091/283742/84444/29072/151194/80204/79813/3276/4297/23067	37	MF	group1
GO:0031490	chromatin DNA binding	42/4582	103/17354	0.00102326941492017	0.0140293959933031	0.0113393111722604	81/5914/23558/3021/2033/10664/6722/4851/3150/3015/5469/5308/23592/51780/5187/4088/60/440093/3005/3006/2309/57822/6256/6597/3151/57459/1104/7546/10473/7403/5927/7068/221037/5970/55818/5928/3192/6603/221496/3297/1108/53615	42	MF	group1
GO:0010485	H4 histone acetyltransferase activity	11/4582	17/17354	0.00102589732249922	0.0140293959933031	0.0113393111722604	2648/80218/23326/3054/79829/55683/11091/8473/51230/675/79903	11	MF	group1
GO:0019208	phosphatase regulator activity	38/4582	91/17354	0.00102654117024169	0.0140293959933031	0.0113393111722604	23645/284352/5507/5525/23523/54776/5523/8036/26229/54545/808/221908/84988/22853/10818/79660/5511/81611/84687/55589/84919/9749/2029/65979/5520/3486/2962/9989/114794/165324/9839/5510/6418/55844/1827/5528/23141/9858	38	MF	group1
GO:0042054	histone methyltransferase activity	27/4582	59/17354	0.00104345422284351	0.0140866320083874	0.0113855723930293	9757/58508/9739/8726/9869/80854/80335/8085/7799/55904/10498/84193/6839/64324/79723/3275/11091/55170/55870/28989/4221/84444/29072/79813/3276/4297/23067	27	MF	group1
GO:0004722	protein serine/threonine phosphatase activity	30/4582	68/17354	0.00118084850027389	0.0157493890337734	0.0127295019052987	5536/10454/57460/5507/1846/5531/54704/9150/54205/8493/57546/5499/5494/5501/5496/818/5532/5509/5520/10106/23239/147699/8897/5495/55844/5528/192111/23035/23399/9110	30	MF	group1
GO:0035035	histone acetyltransferase binding	15/4582	27/17354	0.00123794366415956	0.0163143290026742	0.0131861167235041	1958/2034/55128/1051/6879/51341/6667/3091/2113/10370/4520/5111/1385/4205/23741	15	MF	group1
GO:0035091	phosphatidylinositol binding	79/4582	221/17354	0.00130483268913208	0.0169935269043437	0.0137350809382324	128869/29886/5216/11021/9784/23178/9026/23647/5007/6548/64083/399979/5286/23174/57649/54877/55204/3756/8324/4643/26100/79685/3622/257364/54477/9743/285590/7094/79856/139285/55803/55704/3092/9765/92154/949/9846/51479/112574/2035/9265/84936/5337/9372/4926/80196/56995/5287/23612/59338/9644/8729/57706/8473/3710/26119/56288/11152/221749/3709/56270/114609/7289/55041/59339/79156/150684/90203/11188/4651/157807/50807/9600/26750/53349/207/92017/29916/65258	79	MF	group1
GO:0009982	pseudouridine synthase activity	9/4582	13/17354	0.00150911490302223	0.0192021861798345	0.0155202379621161	83480/84881/27079/1736/26995/285367/80324/54517/113000	9	MF	group1
GO:1904264		9/4582	13/17354	0.00150911490302223	0.0192021861798345	0.0155202379621161	7844/84447/92305/11236/7706/91445/9666/10206/10273	9	MF	group1
GO:0042826	histone deacetylase binding	43/4582	108/17354	0.00158066073392922	0.0198839935506778	0.0160713112899502	1407/54887/3320/2648/595/3280/5914/7531/54531/6722/9611/10270/25836/3206/5245/1051/5883/8204/6667/3838/3091/283219/8625/7529/57708/23381/142/7391/11218/5586/138151/4824/54880/9612/5970/5928/51339/25855/10013/4205/170506/7189/1108	43	MF	group1
GO:0071889	14-3-3 protein binding	14/4582	25/17354	0.00162174662351377	0.0201716124969634	0.0163037803664897	51564/150094/5581/57521/54541/5298/8660/5590/10971/6733/677/23303/207/7538	14	MF	group1
GO:0008013	beta-catenin binding	34/4582	81/17354	0.00165645194559647	0.0202398620265423	0.0163589433010612	7414/30851/607/23135/4092/8312/9739/9368/2033/2932/1000/1857/10498/4088/139285/283149/2309/5663/5796/51684/8945/9231/1855/7223/23189/5829/57680/6907/5795/51339/9351/10013/324/5300	34	MF	group1
GO:0008080	N-acetyltransferase activity	35/4582	84/17354	0.00166380076279616	0.0202398620265423	0.0163589433010612	57106/2648/80218/55226/26122/11143/23326/1387/2033/7994/10629/80155/93624/3054/80314/9913/79829/10847/55683/26151/11091/27097/9329/23522/8473/51230/10524/675/8648/7862/79903/339983/6872/138050/122830	35	MF	group1
GO:0008093	cytoskeletal adaptor activity	8/4582	11/17354	0.00174710954673796	0.0207962394434293	0.0168086374049493	8440/23363/55909/4690/10152/10458/10634/636	8	MF	group1
GO:0017154	semaphorin receptor activity	8/4582	11/17354	0.00174710954673796	0.0207962394434293	0.0168086374049493	5361/5364/23129/8828/23654/5362/55558/8829	8	MF	group1
GO:0005085	guanyl-nucleotide exchange factor activity	108/4582	320/17354	0.00198221466092679	0.0232912233132243	0.0188252173405987	7984/83874/6655/79890/4254/1839/2069/26030/54453/51196/8924/5159/2906/9828/22930/57679/7531/2247/9922/1956/27147/80005/201163/7109/50650/64283/55701/10818/29/378/3667/613/84079/160518/96459/201627/9610/2250/64787/23370/23268/23258/5155/6711/3257/7204/2668/9639/9265/818/9138/10276/10142/26084/6709/9909/55160/5877/55103/9826/28956/9181/6464/8729/8412/8874/5900/2889/27095/57706/1104/8660/51112/83696/163486/55188/11214/2260/4233/23365/89781/5154/10411/140775/64857/9732/1967/6654/9266/10672/266747/8925/8893/9827/26130/26230/121512/2261/51735/3084/5747/60626/6764/6712/58485/390637/2064/5623	108	MF	group1
GO:0060090	molecular adaptor activity	67/4582	185/17354	0.00200430689060396	0.0232912233132243	0.0188252173405987	2288/57617/8440/23162/54815/9026/51283/2549/6548/10016/23363/55909/117854/55294/4690/10152/10818/84632/3667/85363/57521/10432/392/3927/25970/9425/23768/55803/9456/3092/1601/9846/10019/8717/160/1399/55691/1523/6464/11218/8412/553115/26119/4221/6461/1832/1173/7159/7341/10458/5781/114609/11214/2887/1398/10634/2621/408/55070/6714/6452/9414/10140/161/636/10273/163	67	MF	group1
GO:0046966	thyroid hormone receptor binding	15/4582	28/17354	0.00201983508407365	0.0232912233132243	0.0188252173405987	9611/9320/5469/6879/64324/9967/3275/23054/9862/10025/9969/221037/10634/23636/9326	15	MF	group1
