anno	seqnames	start	end	width	peak	groupname	gene_type	gene_name	location	transcriptID
UTR3 (ENST00000216254.4)	chr22	41924728	41924977	250	chr22:41924728-41924977|Locus_4228	group1	protein_coding	ACO2	UTR3	ENST00000216254.4
UTR3 (ENST00000216264.8)	chr22	47082032	47082231	200	chr22:47082032-47082231|Locus_6210	group1	protein_coding	CERK	UTR3	ENST00000216264.8
CDS (ENST00000216267.8, CDS 12 of 12, 1367bp)	chr22	50217237	50217536	300	chr22:50217237-50217536|Locus_2678	group1	protein_coding	BRD1	CDS	ENST00000216267.8
CDS (ENST00000216268.5, CDS 1 of 1, 3516bp)	chr22	50277391	50277690	300	chr22:50277391-50277690|Locus_8781	group1	protein_coding	ZBED4	CDS	ENST00000216268.5
CDS (ENST00000216268.5, CDS 1 of 1, 3516bp)	chr22	50278516	50278615	100	chr22:50278516-50278615|Locus_8782	group1	protein_coding	ZBED4	CDS	ENST00000216268.5
CDS (ENST00000216268.5, CDS 1 of 1, 3516bp)	chr22	50279141	50279265	125	chr22:50279141-50279265|Locus_8783	group1	protein_coding	ZBED4	CDS	ENST00000216268.5
CDS (ENST00000216268.5, CDS 1 of 1, 3516bp)	chr22	50279666	50279815	150	chr22:50279666-50279815|Locus_8784	group1	protein_coding	ZBED4	CDS	ENST00000216268.5
CDS (ENST00000216268.5, CDS 1 of 1, 3516bp)	chr22	50280391	50280840	450	chr22:50280391-50280840|Locus_8785	group1	protein_coding	ZBED4	CDS	ENST00000216268.5
UTR3 (ENST00000216268.5)	chr22	50280941	50281065	125	chr22:50280941-50281065|Locus_8786	group1	protein_coding	ZBED4	UTR3	ENST00000216268.5
UTR3 (ENST00000216277.8)	chr14	97031448	97031647	200	chr14:97031448-97031647|Locus_612	group1	protein_coding	PAPOLA	UTR3	ENST00000216277.8
CDS (ENST00000216281.8, CDS 10 of 10, 162bp)	chr14	102552457	102553338	882	chr14:102552457-102553338|Locus_3536	group1	protein_coding	HSP90AA1	CDS	ENST00000216281.8
CDS (ENST00000216297.2, CDS 1 of 26, 146bp)	chr14	21820681	21820930	250	chr14:21820681-21820930|Locus_756	group1	protein_coding	SUPT16H	CDS	ENST00000216297.2
CDS (ENST00000216361.4, CDS 10 of 11, 517bp)	chr14	31355156	31355380	225	chr14:31355156-31355380|Locus_1600	group1	protein_coding	COCH	CDS	ENST00000216361.4
CDS (ENST00000216373.5, CDS 1 of 23, 510bp)	chr14	50585071	50585345	275	chr14:50585071-50585345|Locus_6416	group1	protein_coding	SOS2	CDS	ENST00000216373.5
CDS (ENST00000216420.7, CDS 6 of 6, 321bp)	chr14	55004880	55005129	250	chr14:55004880-55005129|Locus_546	group1	protein_coding	CGRRF1	CDS	ENST00000216420.7
CDS (ENST00000216468.7, CDS 1 of 6, 218bp)	chr14	77808001	77808200	200	chr14:77808001-77808200|Locus_3178	group1	protein_coding	TMED8	CDS	ENST00000216468.7
CDS (ENST00000216479.3, CDS 1 of 9, 80bp)	chr14	77924498	77926043	1546	chr14:77924498-77926043|Locus_502	group1	protein_coding	AHSA1	CDS	ENST00000216479.3
UTR3 (ENST00000216479.3)	chr14	77935629	77935778	150	chr14:77935629-77935778|Locus_503	group1	protein_coding	AHSA1	UTR3	ENST00000216479.3
UTR3 (ENST00000216484.2)	chr14	77978365	77978564	200	chr14:77978365-77978564|Locus_8489	group1	protein_coding	SPTLC2	UTR3	ENST00000216484.2
CDS (ENST00000216487.7, CDS 6 of 10, 1494bp)	chr14	93118495	93125604	7110	chr14:93118495-93125604|Locus_7124	group1	protein_coding	RIN3	CDS	ENST00000216487.7
CDS (ENST00000216487.7, CDS 10 of 10, 327bp)	chr14	93154596	93155334	739	chr14:93154596-93155334|Locus_7125	group1	protein_coding	RIN3	CDS	ENST00000216487.7
UTR3 (ENST00000216489.3)	chr14	78139924	78140123	200	chr14:78139924-78140123|Locus_8030	group1	protein_coding	ALKBH1	UTR3	ENST00000216489.3
CDS (ENST00000216513.4, CDS 2 of 3, 686bp)	chr14	61186649	61186798	150	chr14:61186649-61186798|Locus_4520	group1	protein_coding	SIX4	CDS	ENST00000216513.4
UTR5 (ENST00000216554.3)	chr14	103800792	103801229	438	chr14:103800792-103801229|Locus_1750	group1	protein_coding	EIF5	UTR5	ENST00000216554.3
CDS (ENST00000216832.4, CDS 9 of 9, 1361bp)	chr14	39649942	39650041	100	chr14:39649942-39650041|Locus_4641	group1	protein_coding	PNN	CDS	ENST00000216832.4
CDS (ENST00000216832.4, CDS 9 of 9, 1361bp)	chr14	39650867	39650966	100	chr14:39650867-39650966|Locus_4642	group1	protein_coding	PNN	CDS	ENST00000216832.4
CDS (ENST00000217109.4, CDS 5 of 5, 260bp)	chr20	54978561	54978985	425	chr20:54978561-54978985|Locus_1382	group1	protein_coding	CSTF1	CDS	ENST00000217109.4
CDS (ENST00000217131.5, CDS 6 of 6, 143bp)	chr20	57582183	57582257	75	chr20:57582183-57582257|Locus_1451	group1	protein_coding	CTSZ	CDS	ENST00000217131.5
UTR3 (ENST00000217131.5)	chr20	57570242	57570616	375	chr20:57570242-57570616|Locus_1452	group1	protein_coding	CTSZ	UTR3	ENST00000217131.5
CDS (ENST00000217159.1, CDS 1 of 11, 796bp)	chr20	61288027	61288176	150	chr20:61288027-61288176|Locus_3150	group1	protein_coding	SLCO4A1	CDS	ENST00000217159.1
CDS (ENST00000217159.1, CDS 1 of 11, 796bp)	chr20	61288502	61288551	50	chr20:61288502-61288551|Locus_3151	group1	protein_coding	SLCO4A1	CDS	ENST00000217159.1
CDS (ENST00000217173.2, CDS 3 of 4, 1201bp)	chr20	3102351	3102650	300	chr20:3102351-3102650|Locus_2075	group1	protein_coding	UBOX5	CDS	ENST00000217173.2
CDS (ENST00000217173.2, CDS 3 of 4, 1201bp)	chr20	3096084	3102175	6092	chr20:3096084-3102175|Locus_2076	group1	protein_coding	UBOX5	CDS	ENST00000217173.2
CDS (ENST00000217233.3, CDS 3 of 3, 493bp)	chr20	377154	377703	550	chr20:377154-377703|Locus_5762	group1	protein_coding	TRIB3	CDS	ENST00000217233.3
UTR3 (ENST00000217289.4)	chr20	6057592	6057791	200	chr20:6057592-6057791|Locus_5156	group1	protein_coding	FERMT1	UTR3	ENST00000217289.4
UTR3 (ENST00000217381.2)	chr20	31995913	31996237	325	chr20:31995913-31996237|Locus_6399	group1	protein_coding	SNTA1	UTR3	ENST00000217381.2
UTR3 (ENST00000217402.2)	chr20	32441527	32441576	50	chr20:32441527-32441576|Locus_1148	group1	protein_coding	CHMP4B	UTR3	ENST00000217402.2
CDS (ENST00000217429.4, CDS 3 of 4, 125bp)	chr20	37576639	37581301	4663	chr20:37576639-37581301|Locus_7373	group1	protein_coding	FAM83D	CDS	ENST00000217429.4
UTR3 (ENST00000217446.3)	chr20	33148346	33148570	225	chr20:33148346-33148570|Locus_1149	group1	protein_coding	PIGU	UTR3	ENST00000217446.3
UTR5 (ENST00000217652.3)	chr18	3247903	3252317	4415	chr18:3247903-3252317|Locus_524	group1	protein_coding	MYL12A	UTR5	ENST00000217652.3
UTR3 (ENST00000217909.7)	chrX	118587062	118587311	250	chrX:118587062-118587311|Locus_1833	group1	protein_coding	SLC25A43	UTR3	ENST00000217909.7
CDS (ENST00000217961.4, CDS 10 of 10, 374bp)	chrX	7268245	7268419	175	chrX:7268245-7268419|Locus_3912	group1	protein_coding	STS	CDS	ENST00000217961.4
UTR5 (ENST00000218104.3)	chrX	152990473	152990672	200	chrX:152990473-152990672|Locus_1914	group1	protein_coding	ABCD1	UTR5	ENST00000218104.3
CDS (ENST00000218104.3, CDS 1 of 10, 900bp)	chrX	152991223	152991497	275	chrX:152991223-152991497|Locus_1915	group1	protein_coding	ABCD1	CDS	ENST00000218104.3
CDS (ENST00000218147.7, CDS 3 of 12, 3264bp)	chrX	129147080	129147529	450	chrX:129147080-129147529|Locus_5986	group1	protein_coding	BCORL1	CDS	ENST00000218147.7
CDS (ENST00000218147.7, CDS 3 of 12, 3264bp)	chrX	129149005	129149304	300	chrX:129149005-129149304|Locus_5987	group1	protein_coding	BCORL1	CDS	ENST00000218147.7
CDS (ENST00000218147.7, CDS 3 of 12, 3264bp)	chrX	129149380	129150129	750	chrX:129149380-129150129|Locus_5988	group1	protein_coding	BCORL1	CDS	ENST00000218147.7
UTR3 (ENST00000218147.7)	chrX	129190160	129190359	200	chrX:129190160-129190359|Locus_5989	group1	protein_coding	BCORL1	UTR3	ENST00000218147.7
CDS (ENST00000218176.3, CDS 6 of 6, 1121bp)	chrX	48826252	48826301	50	chrX:48826252-48826301|Locus_3711	group1	protein_coding	KCND1	CDS	ENST00000218176.3
CDS (ENST00000219066.1, CDS 5 of 6, 239bp)	chr16	2096134	2096358	225	chr16:2096134-2096358|Locus_4193	group1	protein_coding	NTHL1	CDS	ENST00000219066.1
UTR3 (ENST00000219066.1)	chr16	2089866	2089915	50	chr16:2089866-2089915|Locus_4194	group1	protein_coding	NTHL1	UTR3	ENST00000219066.1
CDS (ENST00000219069.5, CDS 1 of 6, 387bp)	chr16	3333970	3334044	75	chr16:3333970-3334044|Locus_296	group1	protein_coding	ZNF263	CDS	ENST00000219069.5
UTR3 (ENST00000219281.3)	chr16	58054545	58054644	100	chr16:58054545-58054644|Locus_7008	group1	protein_coding	USB1	UTR3	ENST00000219281.3
CDS (ENST00000219322.3, CDS 3 of 3, 108bp)	chr16	69151962	69152386	425	chr16:69151962-69152386|Locus_4850	group1	protein_coding	HAS3	CDS	ENST00000219322.3
CDS (ENST00000219343.6, CDS 9 of 9, 95bp)	chr16	68331208	68331382	175	chr16:68331208-68331382|Locus_8160	group1	protein_coding	SLC7A6	CDS	ENST00000219343.6
UTR3 (ENST00000219343.6)	chr16	68332483	68332857	375	chr16:68332483-68332857|Locus_8161	group1	protein_coding	SLC7A6	UTR3	ENST00000219343.6
CDS (ENST00000219473.7, CDS 4 of 14, 1041bp)	chr16	84778500	84792391	13892	chr16:84778500-84792391|Locus_8193	group1	protein_coding	USP10	CDS	ENST00000219473.7
CDS (ENST00000219478.6, CDS 1 of 5, 683bp)	chr16	4801965	4802414	450	chr16:4801965-4802414|Locus_2897	group1	protein_coding	ZNF500	CDS	ENST00000219478.6
UTR3 (ENST00000219481.5)	chr16	462159	462233	75	chr16:462159-462233|Locus_2908	group1	protein_coding	DECR2	UTR3	ENST00000219481.5
UTR3 (ENST00000219611.2)	chr16	603644	603693	50	chr16:603644-603693|Locus_6404	group1	protein_coding	CAPN15	UTR3	ENST00000219611.2
CDS (ENST00000219689.7, CDS 1 of 16, 1571bp)	chr16	23080278	23080577	300	chr16:23080278-23080577|Locus_5559	group1	protein_coding	USP31	CDS	ENST00000219689.7
CDS (ENST00000219689.7, CDS 1 of 16, 1571bp)	chr16	23079953	23080002	50	chr16:23079953-23080002|Locus_5560	group1	protein_coding	USP31	CDS	ENST00000219689.7
CDS (ENST00000219689.7, CDS 1 of 16, 1571bp)	chr16	23079828	23079877	50	chr16:23079828-23079877|Locus_5561	group1	protein_coding	USP31	CDS	ENST00000219689.7
CDS (ENST00000219689.7, CDS 1 of 16, 1571bp)	chr16	23079728	23079777	50	chr16:23079728-23079777|Locus_5562	group1	protein_coding	USP31	CDS	ENST00000219689.7
UTR3 (ENST00000219689.7)	chr16	23078803	23078902	100	chr16:23078803-23078902|Locus_5563	group1	protein_coding	USP31	UTR3	ENST00000219689.7
CDS (ENST00000219837.7, CDS 4 of 4, 918bp)	chr16	19725648	19725797	150	chr16:19725648-19725797|Locus_3846	group1	protein_coding	KNOP1	CDS	ENST00000219837.7
CDS (ENST00000219837.7, CDS 3 of 4, 69bp)	chr16	19718124	19722720	4597	chr16:19718124-19722720|Locus_3847	group1	protein_coding	KNOP1	CDS	ENST00000219837.7
UTR3 (ENST00000220003.9)	chr15	75094863	75095187	325	chr15:75094863-75095187|Locus_1298	group1	protein_coding	CSK	UTR3	ENST00000220003.9
CDS (ENST00000220325.4, CDS 3 of 6, 413bp)	chr15	42202056	42211451	9396	chr15:42202056-42211451|Locus_3445	group1	protein_coding	EHD4	CDS	ENST00000220325.4
CDS (ENST00000220325.4, CDS 1 of 6, 537bp)	chr15	42192489	42192913	425	chr15:42192489-42192913|Locus_3446	group1	protein_coding	EHD4	CDS	ENST00000220325.4
CDS (ENST00000220509.5, CDS 4 of 5, 1871bp)	chr15	41191428	41191677	250	chr15:41191428-41191677|Locus_5675	group1	protein_coding	VPS18	CDS	ENST00000220509.5
CDS (ENST00000220509.5, CDS 4 of 5, 1871bp)	chr15	41191803	41192352	550	chr15:41191803-41192352|Locus_5676	group1	protein_coding	VPS18	CDS	ENST00000220509.5
CDS (ENST00000220509.5, CDS 4 of 5, 1871bp)	chr15	41192503	41194953	2451	chr15:41192503-41194953|Locus_5677	group1	protein_coding	VPS18	CDS	ENST00000220509.5
CDS (ENST00000220509.5, CDS 5 of 5, 726bp)	chr15	41195154	41195628	475	chr15:41195154-41195628|Locus_5678	group1	protein_coding	VPS18	CDS	ENST00000220509.5
UTR3 (ENST00000220509.5)	chr15	41195654	41195703	50	chr15:41195654-41195703|Locus_5679	group1	protein_coding	VPS18	UTR3	ENST00000220509.5
UTR3 (ENST00000220562.4)	chr8	28608593	28608792	200	chr8:28608593-28608792|Locus_1911	group1	protein_coding	EXTL3	UTR3	ENST00000220562.4
UTR3 (ENST00000220592.5)	chr8	141541839	141542113	275	chr8:141541839-141542113|Locus_3074	group1	protein_coding	AGO2	UTR3	ENST00000220592.5
CDS (ENST00000220751.4, CDS 11 of 11, 338bp)	chr8	90802408	90802657	250	chr8:90802408-90802657|Locus_8000	group1	protein_coding	RIPK2	CDS	ENST00000220751.4
CDS (ENST00000220913.5, CDS 3 of 3, 122bp)	chr8	141525330	141525629	300	chr8:141525330-141525629|Locus_4639	group1	protein_coding	CHRAC1	CDS	ENST00000220913.5
CDS (ENST00000220966.6, CDS 1 of 6, 183bp)	chr8	144687408	144687907	500	chr8:144687408-144687907|Locus_6337	group1	protein_coding	PYCRL	CDS	ENST00000220966.6
UTR3 (ENST00000220966.6)	chr8	144686333	144686582	250	chr8:144686333-144686582|Locus_6338	group1	protein_coding	PYCRL	UTR3	ENST00000220966.6
CDS (ENST00000221214.6, CDS 26 of 28, 615bp)	chr15	42116120	42116169	50	chr15:42116120-42116169|Locus_2132	group1	protein_coding	MAPKBP1	CDS	ENST00000221214.6
CDS (ENST00000221214.6, CDS 26 of 28, 615bp)	chr15	42116195	42116691	497	chr15:42116195-42116691|Locus_2133	group1	protein_coding	MAPKBP1	CDS	ENST00000221214.6
CDS (ENST00000221214.6, CDS 27 of 28, 86bp)	chr15	42116767	42117855	1089	chr15:42116767-42117855|Locus_2134	group1	protein_coding	MAPKBP1	CDS	ENST00000221214.6
UTR3 (ENST00000221214.6)	chr15	42118331	42118555	225	chr15:42118331-42118555|Locus_2135	group1	protein_coding	MAPKBP1	UTR3	ENST00000221214.6
CDS (ENST00000221265.3, CDS 1 of 14, 413bp)	chr19	39876495	39876944	450	chr19:39876495-39876944|Locus_4726	group1	protein_coding	PAF1	CDS	ENST00000221265.3
UTR3 (ENST00000221462.4)	chr19	45649992	45650116	125	chr19:45649992-45650116|Locus_3215	group1	protein_coding	PPP1R37	UTR3	ENST00000221462.4
UTR3 (ENST00000221566.2)	chr19	2755112	2755386	275	chr19:2755112-2755386|Locus_6147	group1	protein_coding	SGTA	UTR3	ENST00000221566.2
CDS (ENST00000221665.3, CDS 1 of 2, 1197bp)	chr19	56103387	56103861	475	chr19:56103387-56103861|Locus_7806	group1	protein_coding	FIZ1	CDS	ENST00000221665.3
CDS (ENST00000221899.3, CDS 2 of 11, 125bp)	chr19	3611127	3611701	575	chr19:3611127-3611701|Locus_5832	group1	protein_coding	CACTIN	CDS	ENST00000221899.3
UTR5 (ENST00000221930.5)	chr19	41859057	41859556	500	chr19:41859057-41859556|Locus_6581	group1	protein_coding	TGFB1	UTR5	ENST00000221930.5
CDS (ENST00000222005.2, CDS 8 of 8, 102bp)	chr19	10506827	10514175	7349	chr19:10506827-10514175|Locus_90	group1	protein_coding	CDC37	CDS	ENST00000222005.2
UTR3 (ENST00000222120.3)	chr19	11435697	11435771	75	chr19:11435697-11435771|Locus_8501	group1	protein_coding	RAB3D	UTR3	ENST00000222120.3
CDS (ENST00000222139.6, CDS 1 of 8, 612bp)	chr19	11488481	11489105	625	chr19:11488481-11489105|Locus_1864	group1	protein_coding	EPOR	CDS	ENST00000222139.6
UTR3 (ENST00000222214.5)	chr19	13010606	13010705	100	chr19:13010606-13010705|Locus_2990	group1	protein_coding	GCDH	UTR3	ENST00000222214.5
CDS (ENST00000222254.8, CDS 1 of 15, 322bp)	chr19	18266625	18266899	275	chr19:18266625-18266899|Locus_434	group1	protein_coding	PIK3R2	CDS	ENST00000222254.8
CDS (ENST00000222254.8, CDS 1 of 15, 322bp)	chr19	18266925	18266999	75	chr19:18266925-18266999|Locus_435	group1	protein_coding	PIK3R2	CDS	ENST00000222254.8
CDS (ENST00000222270.7, CDS 3 of 37, 2021bp)	chr19	36212575	36212624	50	chr19:36212575-36212624|Locus_8666	group1	protein_coding	KMT2B	CDS	ENST00000222270.7
CDS (ENST00000222270.7, CDS 28 of 37, 1294bp)	chr19	36223301	36224025	725	chr19:36223301-36224025|Locus_8667	group1	protein_coding	KMT2B	CDS	ENST00000222270.7
CDS (ENST00000222270.7, CDS 28 of 37, 1294bp)	chr19	36224051	36224100	50	chr19:36224051-36224100|Locus_8668	group1	protein_coding	KMT2B	CDS	ENST00000222270.7
CDS (ENST00000222284.5, CDS 2 of 7, 70bp)	chr19	36036827	36037444	618	chr19:36036827-36037444|Locus_430	group1	protein_coding	TMEM147	CDS	ENST00000222284.5
CDS (ENST00000222286.4, CDS 8 of 11, 152bp)	chr19	36034092	36036929	2838	chr19:36034092-36036929|Locus_138	group1	protein_coding	GAPDHS	CDS	ENST00000222286.4
CDS (ENST00000222329.4, CDS 1 of 4, 1274bp)	chr19	42753667	42753716	50	chr19:42753667-42753716|Locus_1876	group1	protein_coding	ERF	CDS	ENST00000222329.4
CDS (ENST00000222329.4, CDS 1 of 4, 1274bp)	chr19	42753117	42753391	275	chr19:42753117-42753391|Locus_1877	group1	protein_coding	ERF	CDS	ENST00000222329.4
CDS (ENST00000222329.4, CDS 1 of 4, 1274bp)	chr19	42752692	42753016	325	chr19:42752692-42753016|Locus_1878	group1	protein_coding	ERF	CDS	ENST00000222329.4
UTR3 (ENST00000222329.4)	chr19	42752467	42752566	100	chr19:42752467-42752566|Locus_1879	group1	protein_coding	ERF	UTR3	ENST00000222329.4
CDS (ENST00000222339.7, CDS 2 of 2, 2711bp)	chr19	42582780	42582829	50	chr19:42582780-42582829|Locus_6188	group1	protein_coding	ZNF574	CDS	ENST00000222339.7
CDS (ENST00000222339.7, CDS 2 of 2, 2711bp)	chr19	42583705	42584604	900	chr19:42583705-42584604|Locus_6189	group1	protein_coding	ZNF574	CDS	ENST00000222339.7
CDS (ENST00000222339.7, CDS 2 of 2, 2711bp)	chr19	42585030	42585720	691	chr19:42585030-42585720|Locus_6190	group1	protein_coding	ZNF574	CDS	ENST00000222339.7
CDS (ENST00000222345.6, CDS 1 of 20, 1534bp)	chr19	38572122	38572496	375	chr19:38572122-38572496|Locus_2238	group1	protein_coding	SIPA1L3	CDS	ENST00000222345.6
CDS (ENST00000222345.6, CDS 1 of 20, 1534bp)	chr19	38573122	38573221	100	chr19:38573122-38573221|Locus_2239	group1	protein_coding	SIPA1L3	CDS	ENST00000222345.6
CDS (ENST00000222345.6, CDS 1 of 20, 1534bp)	chr19	38573447	38573496	50	chr19:38573447-38573496|Locus_2240	group1	protein_coding	SIPA1L3	CDS	ENST00000222345.6
CDS (ENST00000222345.6, CDS 7 of 20, 577bp)	chr19	38610071	38621385	11315	chr19:38610071-38621385|Locus_2241	group1	protein_coding	SIPA1L3	CDS	ENST00000222345.6
UTR3 (ENST00000222345.6)	chr19	38697326	38697675	350	chr19:38697326-38697675|Locus_2242	group1	protein_coding	SIPA1L3	UTR3	ENST00000222345.6
CDS (ENST00000222567.5, CDS 1 of 4, 412bp)	chr7	19737935	19738159	225	chr7:19737935-19738159|Locus_1982	group1	protein_coding	TWISTNB	CDS	ENST00000222567.5
CDS (ENST00000222584.3, CDS 3 of 6, 1555bp)	chr7	21469078	21469152	75	chr7:21469078-21469152|Locus_6436	group1	protein_coding	SP4	CDS	ENST00000222584.3
CDS (ENST00000222584.3, CDS 3 of 6, 1555bp)	chr7	21469528	21469752	225	chr7:21469528-21469752|Locus_6437	group1	protein_coding	SP4	CDS	ENST00000222584.3
CDS (ENST00000222584.3, CDS 6 of 6, 248bp)	chr7	21550727	21550926	200	chr7:21550727-21550926|Locus_6438	group1	protein_coding	SP4	CDS	ENST00000222584.3
CDS (ENST00000222718.5, CDS 1 of 2, 740bp)	chr7	27140398	27140472	75	chr7:27140398-27140472|Locus_3501	group1	protein_coding	HOXA2	CDS	ENST00000222718.5
CDS (ENST00000222823.4, CDS 9 of 11, 1825bp)	chr7	30491960	30492184	225	chr7:30491960-30492184|Locus_410	group1	protein_coding	NOD1	CDS	ENST00000222823.4
CDS (ENST00000222990.3, CDS 10 of 11, 206bp)	chr7	2314856	2317850	2995	chr7:2314856-2317850|Locus_3373	group1	protein_coding	SNX8	CDS	ENST00000222990.3
UTR3 (ENST00000222990.3)	chr7	2293530	2294654	1125	chr7:2293530-2294654|Locus_3374	group1	protein_coding	SNX8	UTR3	ENST00000222990.3
UTR3 (ENST00000223095.4)	chr7	100780881	100780980	100	chr7:100780881-100780980|Locus_4242	group1	protein_coding	SERPINE1	UTR3	ENST00000223095.4
UTR3 (ENST00000223095.4)	chr7	100781006	100781230	225	chr7:100781006-100781230|Locus_4243	group1	protein_coding	SERPINE1	UTR3	ENST00000223095.4
CDS (ENST00000223210.4, CDS 4 of 8, 698bp)	chr7	149545191	149547268	2078	chr7:149545191-149547268|Locus_6118	group1	protein_coding	ZNF862	CDS	ENST00000223210.4
CDS (ENST00000223324.2, CDS 3 of 3, 255bp)	chr7	42977057	42977281	225	chr7:42977057-42977281|Locus_6289	group1	protein_coding	MRPL32	CDS	ENST00000223324.2
CDS (ENST00000223341.7, CDS 1 of 3, 2594bp)	chr7	43917776	43918800	1025	chr7:43917776-43918800|Locus_231	group1	protein_coding	URGCP	CDS	ENST00000223341.7
CDS (ENST00000223341.7, CDS 1 of 3, 2594bp)	chr7	43915526	43917700	2175	chr7:43915526-43917700|Locus_232	group1	protein_coding	URGCP	CDS	ENST00000223341.7
CDS (ENST00000223368.2, CDS 2 of 6, 80bp)	chr7	72952326	72952375	50	chr7:72952326-72952375|Locus_8349	group1	protein_coding	BCL7B	CDS	ENST00000223368.2
UTR3 (ENST00000223368.2)	chr7	72951358	72951457	100	chr7:72951358-72951457|Locus_8350	group1	protein_coding	BCL7B	UTR3	ENST00000223368.2
UTR3 (ENST00000223368.2)	chr7	72950908	72951307	400	chr7:72950908-72951307|Locus_8351	group1	protein_coding	BCL7B	UTR3	ENST00000223368.2
UTR3 (ENST00000223459.6)	chr16	30581044	30581218	175	chr16:30581044-30581218|Locus_1353	group1	protein_coding	ZNF688	UTR3	ENST00000223459.6
CDS (ENST00000224862.3, CDS 4 of 4, 190bp)	chr10	104182714	104182888	175	chr10:104182714-104182888|Locus_6936	group1	protein_coding	FBXL15	CDS	ENST00000224862.3
CDS (ENST00000225235.4, CDS 1 of 13, 971bp)	chr10	96162411	96162585	175	chr10:96162411-96162585|Locus_2362	group1	protein_coding	TBC1D12	CDS	ENST00000225235.4
CDS (ENST00000225235.4, CDS 1 of 13, 971bp)	chr10	96162986	96163285	300	chr10:96162986-96163285|Locus_2363	group1	protein_coding	TBC1D12	CDS	ENST00000225235.4
CDS (ENST00000225235.4, CDS 12 of 13, 259bp)	chr10	96291074	96292815	1742	chr10:96291074-96292815|Locus_2364	group1	protein_coding	TBC1D12	CDS	ENST00000225235.4
CDS (ENST00000225296.3, CDS 1 of 12, 309bp)	chr17	5347357	5347581	225	chr17:5347357-5347581|Locus_5426	group1	protein_coding	DHX33	CDS	ENST00000225296.3
UTR3 (ENST00000225296.3)	chr17	5347182	5347331	150	chr17:5347182-5347331|Locus_5427	group1	protein_coding	DHX33	UTR3	ENST00000225296.3
CDS (ENST00000225388.4, CDS 4 of 4, 277bp)	chr17	27620812	27621086	275	chr17:27620812-27621086|Locus_5605	group1	protein_coding	NUFIP2	CDS	ENST00000225388.4
CDS (ENST00000225388.4, CDS 3 of 4, 1725bp)	chr17	27614396	27614595	200	chr17:27614396-27614595|Locus_5606	group1	protein_coding	NUFIP2	CDS	ENST00000225388.4
CDS (ENST00000225388.4, CDS 3 of 4, 1725bp)	chr17	27613896	27614345	450	chr17:27613896-27614345|Locus_5607	group1	protein_coding	NUFIP2	CDS	ENST00000225388.4
